request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
63,RT,511,accepted,42,44,517,507,527,3,1,513,516,510,520,4,3
64,RT,437,accepted,33,36,465,455,475,2,1,471,477,463,473,6,6
65,RT,474,accepted,36,48,497,487,507,3,1,499,527,492.5,502.5,2,28
66,RT,473,accepted,38,49,486,476,496,2,1,481,506,478.5,488.5,5,25
67,RT,491,accepted,29,41,499,489,509,4,1,498,522,493.5,503.5,1,24
68,RT,424,accepted,32,45,436,426,446,1,1,444,469,435,445,8,25
69,RT,462,rejected,37,42,479,469,489,,,,,,,,
70,RT,506,accepted,42,43,517,507,527,3,1,513,514,510,520,4,1
71,RT,476,rejected,29,34,494,484,504,,,,,,,,
72,RT,429,rejected,4,24,450,440,460,,,,,,,,
73,RT,473,accepted,28,33,497,487,507,4,1,496,506,491.5,501.5,1,10
74,RT,426,accepted,26,31,438,428,448,1,1,434,441,431,441,4,7
75,RT,464,accepted,26,39,492,482,502,4,1,491,518,486.5,496.5,1,27
76,RT,415,accepted,1,15,444,434,454,4,1,437,466,436.5,446.5,7,29
77,RT,459,accepted,19,20,478,468,488,4,1,475,477,471.5,481.5,3,2
78,RT,432,rejected,8,24,450,440,460,,,,,,,,
79,RT,476,accepted,30,34,489,479,499,3,1,485,493,482,492,4,8
80,RT,404,accepted,6,19,431,421,441,3,1,437,460,428,438,6,23
81,RT,460,accepted,20,25,480,470,490,4,1,478,489,474,484,2,11
82,RT,492,accepted,29,33,499,489,509,4,1,498,506,493.5,503.5,1,8
83,RT,433,rejected,43,44,445,435,455,,,,,,,,
84,RT,439,rejected,9,25,460,450,470,,,,,,,,
85,RT,485,accepted,28,44,495,485,505,4,1,496,527,490.5,500.5,1,31
86,RT,466,accepted,39,50,478,468,488,2,1,484,509,476,486,6,25
87,RT,391,accepted,8,24,414,404,424,2,1,420,451,412,422,6,31
88,RT,416,accepted,7,15,433,423,443,3,1,439,454,430,440,6,15
89,RT,460,accepted,26,36,489,479,499,4,1,491,510,485,495,2,19
90,RT,432,accepted,2,19,447,437,457,4,1,440,474,438.5,448.5,7,34
91,RT,432,rejected,9,24,439,429,449,,,,,,,,
92,RT,495,rejected,32,41,504,494,514,,,,,,,,
93,RT,450,rejected,10,24,462,452,472,,,,,,,,
94,RT,494,accepted,43,46,500,490,510,2,1,491,498,490.5,500.5,9,7
95,RT,418,accepted,2,7,445,435,455,4,1,440,448,437.5,447.5,5,8
96,RT,426,accepted,4,10,442,432,452,3,1,433,445,432.5,442.5,9,12
97,RT,477,accepted,35,40,488,478,498,3,1,497,508,487.5,497.5,9,11
98,RT,493,accepted,39,44,518,508,528,4,1,519,527,513.5,523.5,1,8
99,RT,463,accepted,35,45,481,471,491,2,1,476,495,473.5,483.5,5,19
100,RT,448,rejected,6,12,454,444,464,,,,,,,,
