request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
71,RT,455,accepted,27,36,472,467,477,2,1,468,484,467.5,472.5,4,16
72,RT,423,accepted,3,5,450,445,455,4,1,445,449,445,450,5,4
73,RT,432,accepted,12,22,448,443,453,3,1,451,469,447,452,3,18
74,RT,477,rejected,29,33,500,495,505,,,,,,,,
75,RT,473,accepted,32,44,479,474,484,2,1,477,500,475.5,480.5,2,23
76,RT,429,rejected,20,23,438,433,443,,,,,,,,
77,RT,428,accepted,3,23,450,445,455,4,1,445,483,445,450,5,38
78,RT,429,rejected,19,22,436,431,441,,,,,,,,
79,RT,445,rejected,13,22,469,464,474,,,,,,,,
80,RT,453,rejected,39,42,467,462,472,,,,,,,,
81,RT,425,rejected,2,4,445,440,450,,,,,,,,
82,RT,404,rejected,26,46,425,420,430,,,,,,,,
83,RT,445,accepted,5,16,454,449,459,4,1,450,469,449.5,454.5,4,19
84,RT,451,rejected,27,39,462,457,467,,,,,,,,
85,RT,456,accepted,39,45,461,456,466,1,1,461,470,458.5,463.5,0,9
86,RT,451,rejected,16,21,475,470,480,,,,,,,,
87,RT,462,rejected,46,50,483,478,488,,,,,,,,
88,RT,413,rejected,40,47,436,431,441,,,,,,,,
89,RT,429,rejected,4,21,444,439,449,,,,,,,,
90,RT,478,accepted,40,50,490,485,495,2,1,493,514,489,494,3,21
91,RT,487,accepted,30,35,495,490,500,4,1,499,510,494.5,499.5,4,11
92,RT,420,rejected,15,17,447,442,452,,,,,,,,
93,RT,447,accepted,8,20,460,455,465,4,1,457,477,456,461,3,20
94,RT,426,accepted,4,24,452,447,457,4,1,447,486,447,452,5,39
95,RT,406,rejected,4,9,422,417,427,,,,,,,,
96,RT,437,accepted,6,15,453,448,458,4,1,453,467,450.5,455.5,0,14
97,RT,520,rejected,46,47,530,525,535,,,,,,,,
98,RT,449,accepted,19,24,459,454,464,3,1,463,475,458.5,463.5,4,12
99,RT,477,accepted,42,45,497,492,502,2,1,497,502,494.5,499.5,0,5
100,RT,494,accepted,44,47,502,497,507,2,1,501,506,499,504,1,5
