request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
34,PB,-11160,accepted,28,37,498,493,503,4,1,494,509,494,499,4,15
35,PB,-9720,accepted,36,48,457,452,462,1,1,454,474,453,458,3,20
36,PB,-42840,accepted,26,34,451,446,456,2,1,453,467,450,455,2,14
37,PB,-15480,accepted,37,38,515,510,520,4,1,510,511,510,515,5,1
38,PB,-34200,accepted,43,46,524,519,529,4,1,520,526,520,525,4,6
39,PB,-15480,rejected,32,35,479,474,484,,,,,,,,
40,PB,-31320,accepted,38,49,510,505,515,4,1,512,534,509,514,2,22
41,PB,-25560,accepted,7,16,458,453,463,4,1,453,470,453,458,5,17
42,PB,-12600,rejected,28,46,414,409,419,,,,,,,,
43,PB,-34200,accepted,31,38,476,471,481,3,1,479,489,475,480,3,10
44,PB,-29880,accepted,44,48,488,483,493,2,1,489,498,484,489,1,9
45,PB,-34200,accepted,7,16,458,453,463,4,1,453,470,453,458,5,17
46,PB,-32760,accepted,12,16,433,428,438,2,1,428,434,428,433,5,6
47,PB,-21240,accepted,39,44,462,457,467,1,1,460,467,459,464,2,7
48,PB,-18360,rejected,29,43,500,495,505,,,,,,,,
49,PB,-32760,accepted,26,41,452,447,457,2,1,453,482,450,455,1,29
50,PB,-32760,accepted,28,36,444,439,449,1,1,441,453,440,445,3,12
51,RT,479,accepted,30,33,502,497,507,4,1,497,501,497,502,5,4
52,RT,471,accepted,41,43,499,494,504,3,1,497,499,495.5,500.5,2,2
53,RT,426,accepted,1,11,446,441,451,4,1,442,459,441.5,446.5,4,17
54,RT,473,rejected,39,46,503,498,508,,,,,,,,
55,RT,451,accepted,31,39,464,459,469,2,1,461,478,460,465,3,17
56,RT,489,rejected,41,45,509,504,514,,,,,,,,
57,RT,452,accepted,38,48,478,473,483,2,1,476,498,473.5,478.5,2,22
58,RT,433,accepted,11,13,456,451,461,4,1,460,463,455.5,460.5,4,3
59,RT,430,rejected,29,43,451,446,456,,,,,,,,
60,RT,466,rejected,28,44,485,480,490,,,,,,,,
61,RT,458,rejected,39,47,470,465,475,,,,,,,,
62,RT,489,rejected,38,39,499,494,504,,,,,,,,
63,RT,511,rejected,42,44,517,512,522,,,,,,,,
64,RT,437,accepted,33,36,465,460,470,2,1,466,470,463,468,1,4
65,RT,474,rejected,36,48,497,492,502,,,,,,,,
66,RT,473,accepted,38,49,486,481,491,3,1,490,512,485.5,490.5,4,22
67,RT,492,rejected,29,41,500,495,505,,,,,,,,
68,RT,424,rejected,32,45,436,431,441,,,,,,,,
69,RT,462,accepted,37,42,479,474,484,2,1,474,484,474,479,5,10
70,RT,506,rejected,42,43,517,512,522,,,,,,,,
71,RT,476,rejected,29,34,494,489,499,,,,,,,,
72,RT,431,rejected,4,24,452,447,457,,,,,,,,
73,RT,474,accepted,28,33,498,493,503,4,1,494,501,493.5,498.5,4,7
74,RT,426,accepted,26,31,438,433,443,1,1,438,445,435.5,440.5,0,7
75,RT,464,rejected,26,39,492,487,497,,,,,,,,
76,RT,417,accepted,1,15,446,441,451,4,1,442,468,441.5,446.5,4,26
77,RT,460,rejected,19,20,479,474,484,,,,,,,,
78,RT,432,rejected,8,24,450,445,455,,,,,,,,
79,RT,476,rejected,30,34,489,484,494,,,,,,,,
80,RT,404,rejected,6,19,431,426,436,,,,,,,,
81,RT,461,accepted,20,25,481,476,486,4,1,479,489,477.5,482.5,2,10
82,RT,493,rejected,29,33,500,495,505,,,,,,,,
83,RT,433,rejected,43,44,445,440,450,,,,,,,,
84,RT,441,rejected,9,25,462,457,467,,,,,,,,
85,RT,485,accepted,28,44,495,490,500,4,1,494,521,492,497,1,27
86,RT,466,accepted,39,50,478,473,483,2,1,479,502,476,481,1,23
87,RT,391,rejected,8,24,414,409,419,,,,,,,,
88,RT,416,rejected,7,15,433,428,438,,,,,,,,
89,RT,460,accepted,26,36,489,484,494,4,1,491,506,487.5,492.5,2,15
90,RT,434,rejected,2,19,449,444,454,,,,,,,,
91,RT,432,rejected,9,24,439,434,444,,,,,,,,
92,RT,496,rejected,32,41,505,500,510,,,,,,,,
93,RT,451,rejected,10,24,463,458,468,,,,,,,,
94,RT,494,accepted,43,46,500,495,505,3,1,500,505,497.5,502.5,0,5
95,RT,418,rejected,2,7,445,440,450,,,,,,,,
96,RT,426,rejected,4,10,442,437,447,,,,,,,,
97,RT,477,accepted,35,40,488,483,493,3,1,485,494,484,489,3,9
98,RT,493,rejected,39,44,518,513,523,,,,,,,,
99,RT,463,accepted,35,45,481,476,486,3,1,485,502,480.5,485.5,4,17
100,RT,450,rejected,6,12,456,451,461,,,,,,,,
