request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
33,PB,-1651,rejected,43,44,484,479,489,,,,,,,,
34,PB,-1632,rejected,45,46,465,460,470,,,,,,,,
35,PB,-1574,accepted,37,43,452,447,457,2,1,456,466,452,457,4,10
36,PB,-1462,accepted,39,45,503,498,508,4,1,498,510,498,503,5,12
37,PB,-1433,rejected,16,17,479,474,484,,,,,,,,
38,PB,-1411,rejected,31,37,460,455,465,,,,,,,,
39,PB,-1393,accepted,33,38,484,479,489,4,1,486,495,483,488,2,9
40,PB,-1326,accepted,21,25,485,480,490,1,2,490,496,485,490,5,6
41,PB,-1324,accepted,33,49,450,445,455,2,1,451,470,448,453,1,19
42,PB,-1287,accepted,36,50,439,434,444,1,1,434,456,434,439,5,22
43,PB,-1224,rejected,40,41,435,430,440,,,,,,,,
44,PB,-1175,rejected,40,50,442,437,447,,,,,,,,
45,PB,-1163,rejected,4,22,464,459,469,,,,,,,,
46,PB,-1078,rejected,30,44,495,490,500,,,,,,,,
47,PB,-1076,rejected,42,45,480,475,485,,,,,,,,
48,PB,-994,accepted,30,48,483,478,488,4,1,484,514,481,486,1,30
49,PB,-968,rejected,28,36,485,480,490,,,,,,,,
50,RT,389,accepted,4,16,398,393,403,1,1,393,409,393,398,5,16
51,RT,392,rejected,30,32,417,412,422,,,,,,,,
52,RT,394,accepted,16,22,419,414,424,2,1,419,426,416.5,421.5,0,7
53,RT,401,rejected,38,48,413,408,418,,,,,,,,
54,RT,410,rejected,32,44,421,416,426,,,,,,,,
55,RT,411,rejected,41,42,433,428,438,,,,,,,,
56,RT,412,accepted,1,2,435,430,440,4,1,435,437,432.5,437.5,0,2
57,RT,421,rejected,28,46,438,433,443,,,,,,,,
58,RT,424,accepted,5,21,443,438,448,4,1,440,465,439,444,3,25
59,RT,425,accepted,5,13,442,437,447,4,1,440,454,438.5,443.5,2,14
60,RT,435,accepted,31,43,445,440,450,2,1,447,466,443.5,448.5,2,19
61,RT,436,rejected,26,46,450,445,455,,,,,,,,
62,RT,437,accepted,27,39,463,458,468,3,1,462,486,460,465,1,24
63,RT,438,rejected,3,7,460,455,465,,,,,,,,
64,RT,442,accepted,36,39,450,445,455,2,1,454,462,449.5,454.5,4,8
65,RT,442,rejected,6,20,454,449,459,,,,,,,,
66,RT,443,accepted,31,47,472,467,477,3,1,471,498,469,474,1,27
67,RT,446,rejected,7,18,474,469,479,,,,,,,,
68,RT,447,rejected,6,14,452,447,457,,,,,,,,
69,RT,448,rejected,1,7,477,472,482,,,,,,,,
70,RT,450,rejected,47,48,469,464,474,,,,,,,,
71,RT,450,rejected,4,19,456,451,461,,,,,,,,
72,RT,452,accepted,8,24,467,462,472,1,2,468,492,465,470,1,24
73,RT,453,rejected,2,22,465,460,470,,,,,,,,
74,RT,454,rejected,4,9,474,469,479,,,,,,,,
75,RT,459,accepted,13,25,484,479,489,2,2,488,511,483.5,488.5,4,23
76,RT,460,rejected,18,24,475,470,480,,,,,,,,
77,RT,464,accepted,39,41,493,488,498,4,1,498,503,493,498,5,5
78,RT,465,rejected,14,23,472,467,477,,,,,,,,
79,RT,466,rejected,21,23,493,488,498,,,,,,,,
80,RT,471,rejected,35,48,494,489,499,,,,,,,,
81,RT,474,accepted,26,35,494,489,499,1,2,498,513,493.5,498.5,4,15
82,RT,478,rejected,26,28,503,498,508,,,,,,,,
83,RT,478,rejected,28,40,484,479,489,,,,,,,,
84,RT,479,rejected,38,41,502,497,507,,,,,,,,
85,RT,481,rejected,45,50,503,498,508,,,,,,,,
86,RT,482,accepted,34,37,510,505,515,1,2,512,516,508.5,513.5,2,4
87,RT,485,rejected,37,38,507,502,512,,,,,,,,
88,RT,485,rejected,36,45,507,502,512,,,,,,,,
89,RT,488,rejected,27,29,500,495,505,,,,,,,,
90,RT,488,rejected,36,45,496,491,501,,,,,,,,
91,RT,490,accepted,37,50,519,514,524,1,2,517,536,515.5,520.5,2,19
92,RT,491,rejected,32,41,507,502,512,,,,,,,,
93,RT,492,rejected,35,46,506,501,511,,,,,,,,
94,RT,493,rejected,43,47,514,509,519,,,,,,,,
95,RT,496,rejected,27,49,503,498,508,,,,,,,,
96,RT,499,rejected,45,47,519,514,524,,,,,,,,
97,RT,505,rejected,41,46,529,524,534,,,,,,,,
98,RT,506,rejected,38,42,511,506,516,,,,,,,,
99,RT,522,rejected,47,50,527,522,532,,,,,,,,
