request_id,type,request_time,status,origin,destination,desired_time,ptw_lb,ptw_ub,vehicle,trip,pickup,dropoff,cw_lb,cw_ub,dtd,ivt
81,RT,427,rejected,7,23,449,439,459,,,,,,,,
82,RT,492,accepted,31,59,512,502,522,4,1,504,592,503,513,8,88
83,RT,516,accepted,35,39,523,513,533,4,1,517,528,515,525,6,11
84,RT,487,accepted,51,52,497,487,507,3,1,495,497,491,501,2,2
85,RT,546,accepted,50,59,567,557,577,4,1,567,592,562,572,0,25
86,RT,512,accepted,33,53,518,508,528,5,1,524,575,516,526,6,51
87,RT,513,accepted,46,60,522,512,532,1,1,519,566,515.5,525.5,3,47
88,RT,416,accepted,2,14,437,427,447,5,1,430,464,428.5,438.5,7,34
89,RT,546,accepted,59,60,563,553,573,1,1,562,566,557.5,567.5,1,4
90,RT,488,accepted,31,43,512,502,522,4,1,504,539,503.5,513.5,8,35
91,RT,524,rejected,51,55,554,544,564,,,,,,,,
92,RT,524,rejected,38,49,531,521,541,,,,,,,,
93,RT,520,accepted,39,49,533,523,543,5,1,539,563,531,541,6,24
94,RT,441,rejected,10,17,456,446,466,,,,,,,,
95,RT,410,accepted,2,8,437,427,447,5,1,430,447,429.5,439.5,7,17
96,RT,428,accepted,5,12,444,434,454,5,1,439,457,436.5,446.5,5,18
97,RT,520,accepted,42,48,531,521,541,4,1,537,560,529,539,6,23
98,RT,530,accepted,46,52,555,545,565,4,1,553,570,549,559,2,17
99,RT,504,rejected,42,54,522,512,532,,,,,,,,
100,RT,440,accepted,6,14,446,436,456,5,1,442,464,439,449,4,22
101,RT,534,accepted,42,60,541,531,551,5,1,545,599,538,548,4,54
102,RT,525,accepted,43,46,531,521,541,4,1,540,552,530.5,540.5,9,12
103,RT,526,accepted,39,43,533,523,543,4,1,529,539,526,536,4,10
104,RT,543,accepted,47,55,549,539,559,4,1,558,578,548.5,558.5,9,20
105,RT,412,accepted,2,9,437,427,447,5,1,430,450,429,439,7,20
106,RT,552,accepted,51,55,569,559,579,5,1,570,580,564.5,574.5,1,10
107,RT,554,accepted,50,55,567,557,577,4,1,567,578,562,572,0,11
108,RT,508,rejected,45,46,537,527,547,,,,,,,,
109,RT,447,accepted,42,48,469,459,479,3,1,470,486,464.5,474.5,1,16
110,RT,493,accepted,46,47,514,504,524,1,1,519,523,511.5,521.5,5,4
111,RT,480,accepted,47,54,494,484,504,3,1,484,503,484,494,10,19
112,RT,533,rejected,46,49,542,532,552,,,,,,,,
113,RT,467,accepted,17,27,475,465,485,5,1,474,502,469.5,479.5,1,28
114,RT,537,accepted,43,50,544,534,554,4,1,540,566,537,547,4,26
115,RT,530,accepted,45,54,546,536,556,4,1,549,574,542.5,552.5,3,25
116,RT,419,accepted,5,26,444,434,454,5,1,439,499,436.5,446.5,5,60
117,RT,508,accepted,36,59,526,516,536,4,1,521,592,518.5,528.5,5,71
118,RT,397,accepted,7,20,426,416,436,4,1,434,469,425,435,8,35
119,RT,545,rejected,51,54,551,541,561,,,,,,,,
120,RT,469,accepted,34,53,484,474,494,1,1,486,540,480,490,2,54
